STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
New York,2023-09-01,Flower,6546592.38
West Virginia,2023-09-01,Vapes,1525458.83
Maine,2023-09-01,Other,1554646.54
Louisiana,2023-09-01,Flower,1395286.69
Alaska,2023-09-01,Flower,6535442.59
British Columbia,2023-09-01,Flower,23660811.36
Hawaii,2023-09-01,Vapes,900942.25
Ohio,2023-09-01,Other,1788536.40
West Virginia,2023-09-01,Flower,4213090.27
Montana,2023-09-01,Edibles,3743741.14
Colorado,2023-09-01,Vapes,21449473.40
Missouri,2023-09-01,Vapes,26212345.43
North Dakota,2023-09-01,Vapes,405854.70
Florida,2023-09-01,Edibles,474926.27
New Mexico,2023-09-01,Pre-Rolls,4949323.78
Saskatchewan,2023-09-01,Flower,5428805.61
Puerto Rico,2023-09-01,Pre-Rolls,96141.50
New Mexico,2023-09-01,Other,1110351.11
Iowa,2023-09-01,Concentrates,176725.03
Arkansas,2023-09-01,Other,388094.05
New York,2023-09-01,Pre-Rolls,4115185.52
Connecticut,2023-09-01,Concentrates,577206.76
New Brunswick,2023-09-01,Pre-Rolls,479438.24
South Carolina,2023-09-01,Edibles,0.00
South Carolina,2023-09-01,Vapes,0.00
Maine,2023-09-01,Concentrates,3162692.97
California,2023-09-01,Flower,127411397.03
Montana,2023-09-01,Concentrates,3156051.15
Newfoundland and Labrador,2023-09-01,Vapes,516187.38
New Mexico,2023-09-01,Flower,22143534.98
Ontario,2023-09-01,Pre-Rolls,57299227.84
Nevada,2023-09-01,Vapes,18517893.22
Rhode Island,2023-09-01,Flower,3125979.49
Ohio,2023-09-01,Flower,21530118.36
Yukon,2023-09-01,Vapes,251424.40
Ontario,2023-09-01,Vapes,29529941.88
Pennsylvania,2023-09-01,Flower,36295900.97
Yukon,2023-09-01,Other,84765.63
Michigan,2023-09-01,Vapes,55259930.06
Arizona,2023-09-01,Concentrates,9229159.50
New Hampshire,2023-09-01,Other,94866.27
Utah,2023-09-01,Concentrates,920741.65
Pennsylvania,2023-09-01,Pre-Rolls,0.43
South Dakota,2023-09-01,Edibles,364180.32
Minnesota,2023-09-01,Edibles,297067.39
Nunavut,2023-09-01,Vapes,122602.75
Montana,2023-09-01,Vapes,6414633.03
Minnesota,2023-09-01,Vapes,904214.33
Rhode Island,2023-09-01,Vapes,1215743.40
Arkansas,2023-09-01,Flower,12387973.10
Puerto Rico,2023-09-01,Vapes,1755230.49
Connecticut,2023-09-01,Vapes,8393782.31
Mississippi,2023-09-01,Edibles,818187.06
Louisiana,2023-09-01,Other,131595.64
District of Columbia,2023-09-01,Other,179472.41
Massachusetts,2023-09-01,Concentrates,5619584.66
South Carolina,2023-09-01,Flower,0.00
New Jersey,2023-09-01,Edibles,6855541.42
Newfoundland and Labrador,2023-09-01,Concentrates,333755.69
Maryland,2023-09-01,Edibles,10274665.02
Saskatchewan,2023-09-01,Pre-Rolls,2444938.54
Yukon,2023-09-01,Edibles,37799.67
Georgia,2023-09-01,Other,574223.76
Arkansas,2023-09-01,Vapes,4797456.65
New Brunswick,2023-09-01,Edibles,209157.21
Pennsylvania,2023-09-01,Concentrates,9758792.90
Manitoba,2023-09-01,Pre-Rolls,3488996.28
Mississippi,2023-09-01,Other,75683.15
Ohio,2023-09-01,Edibles,6915201.14
Hawaii,2023-09-01,Concentrates,399824.15
Alberta,2023-09-01,Concentrates,2916721.93
Texas,2023-09-01,Other,234278.72
Virginia,2023-09-01,Edibles,1675268.46
Delaware,2023-09-01,Pre-Rolls,170849.61
Ohio,2023-09-01,Vapes,10533118.71
Virginia,2023-09-01,Other,527229.05
Mississippi,2023-09-01,Flower,3899073.81
Nova Scotia,2023-09-01,Other,1051.67
Alberta,2023-09-01,Flower,23087688.86
Ontario,2023-09-01,Other,13505867.47
Saskatchewan,2023-09-01,Concentrates,414826.40
Colorado,2023-09-01,Other,4886051.55
District of Columbia,2023-09-01,Concentrates,67907.61
South Dakota,2023-09-01,Flower,2167023.20
New Jersey,2023-09-01,Flower,28504401.33
Nova Scotia,2023-09-01,Flower,1016.66
Minnesota,2023-09-01,Concentrates,0.00
Northern Mariana Islands,2023-09-01,Flower,0.00
New Hampshire,2023-09-01,Pre-Rolls,135283.90
Texas,2023-09-01,Concentrates,42858.42
Vermont,2023-09-01,Other,628359.40
Nevada,2023-09-01,Other,1939135.63
Connecticut,2023-09-01,Edibles,3128808.64
Connecticut,2023-09-01,Pre-Rolls,3125693.75
New Jersey,2023-09-01,Concentrates,2430276.61
Alberta,2023-09-01,Other,6948620.41
Puerto Rico,2023-09-01,Concentrates,377998.89
New York,2023-09-01,Concentrates,687655.11
Louisiana,2023-09-01,Edibles,514339.18
Missouri,2023-09-01,Other,1424507.60
Oregon,2023-09-01,Vapes,20143083.83
Illinois,2023-09-01,Vapes,33971724.81
Washington,2023-09-01,Flower,24752553.15
Ontario,2023-09-01,Flower,74115171.59
Washington,2023-09-01,Edibles,10985722.44
Montana,2023-09-01,Other,2308812.25
Massachusetts,2023-09-01,Other,4794989.47
Delaware,2023-09-01,Edibles,280664.58
District of Columbia,2023-09-01,Pre-Rolls,228986.26
Minnesota,2023-09-01,Other,278669.98
Texas,2023-09-01,Vapes,279744.83
Pennsylvania,2023-09-01,Vapes,38200564.84
Rhode Island,2023-09-01,Other,155383.80
Alaska,2023-09-01,Other,1055316.03
Manitoba,2023-09-01,Edibles,1052310.10
Rhode Island,2023-09-01,Pre-Rolls,1010732.30
Florida,2023-09-01,Vapes,21011106.42
North Dakota,2023-09-01,Concentrates,168723.24
Pennsylvania,2023-09-01,Edibles,2237893.44
Massachusetts,2023-09-01,Pre-Rolls,30480930.91
Vermont,2023-09-01,Vapes,2744805.43
Delaware,2023-09-01,Concentrates,260438.16
District of Columbia,2023-09-01,Flower,1547923.81
Virginia,2023-09-01,Pre-Rolls,547807.22
Nova Scotia,2023-09-01,Vapes,941.08
Michigan,2023-09-01,Concentrates,17471430.09
Delaware,2023-09-01,Other,234806.66
Colorado,2023-09-01,Pre-Rolls,2672272.97
Pennsylvania,2023-09-01,Other,5762860.20
Louisiana,2023-09-01,Vapes,597577.69
Washington,2023-09-01,Other,2874947.10
Missouri,2023-09-01,Pre-Rolls,12190119.32
West Virginia,2023-09-01,Other,195985.62
Oregon,2023-09-01,Pre-Rolls,10795578.22
Colorado,2023-09-01,Edibles,6526643.79
Oregon,2023-09-01,Other,3775320.35
North Dakota,2023-09-01,Other,134686.66
South Dakota,2023-09-01,Pre-Rolls,394238.51
Connecticut,2023-09-01,Flower,9760907.33
New Hampshire,2023-09-01,Flower,8544.27
Yukon,2023-09-01,Concentrates,87130.15
Iowa,2023-09-01,Edibles,161600.04
Arkansas,2023-09-01,Edibles,3010804.33
Arizona,2023-09-01,Other,1105246.87
Mississippi,2023-09-01,Pre-Rolls,470205.95
Newfoundland and Labrador,2023-09-01,Other,432476.83
South Dakota,2023-09-01,Vapes,1144828.67
Delaware,2023-09-01,Flower,1021345.77
California,2023-09-01,Edibles,38754882.11
New Brunswick,2023-09-01,Other,71010.07
Nevada,2023-09-01,Pre-Rolls,9971319.15
Nevada,2023-09-01,Edibles,9024483.20
Oklahoma,2023-09-01,Other,6995538.21
Arkansas,2023-09-01,Pre-Rolls,5254.27
New Brunswick,2023-09-01,Vapes,352863.94
Maine,2023-09-01,Pre-Rolls,6761754.03
Missouri,2023-09-01,Flower,56998993.77
Nova Scotia,2023-09-01,Edibles,14296.59
Virginia,2023-09-01,Flower,5404106.66
Puerto Rico,2023-09-01,Other,354001.74
California,2023-09-01,Concentrates,23183379.43
Mississippi,2023-09-01,Concentrates,71557.90
Maine,2023-09-01,Vapes,5763971.73
British Columbia,2023-09-01,Other,4793713.42
New York,2023-09-01,Edibles,4598606.87
New Hampshire,2023-09-01,Concentrates,61893.49
Manitoba,2023-09-01,Flower,5154979.95
British Columbia,2023-09-01,Pre-Rolls,23522778.17
Minnesota,2023-09-01,Flower,2329530.96
Florida,2023-09-01,Flower,104766422.97
Illinois,2023-10-01,Edibles,17162819.46
British Columbia,2023-10-01,Other,6161655.04
Louisiana,2023-10-01,Other,177583.39
Hawaii,2023-10-01,Edibles,325963.23
New Brunswick,2023-10-01,Edibles,172808.56
Quebec,2023-10-01,Edibles,0.00
Nova Scotia,2023-10-01,Concentrates,22725.43
Ontario,2023-10-01,Vapes,31987013.11
Manitoba,2023-10-01,Edibles,1089191.72
Puerto Rico,2023-10-01,Concentrates,395772.18
British Columbia,2023-10-01,Pre-Rolls,22079219.19
Alaska,2023-10-01,Vapes,3633341.74
Michigan,2023-10-01,Other,3128884.78
Pennsylvania,2023-10-01,Other,4878828.88
Nunavut,2023-10-01,Vapes,151711.85
North Dakota,2023-10-01,Pre-Rolls,33748.18
Oklahoma,2023-10-01,Concentrates,8520336.40
Montana,2023-10-01,Flower,11206966.41
Connecticut,2023-10-01,Vapes,8645499.59
Oregon,2023-10-01,Other,4687293.23
Alaska,2023-10-01,Edibles,2065018.29
Connecticut,2023-10-01,Flower,9019263.74
West Virginia,2023-10-01,Concentrates,658094.82
Michigan,2023-10-01,Vapes,58736527.46
British Columbia,2023-10-01,Flower,24029141.27
Massachusetts,2023-10-01,Edibles,21194621.24
Arizona,2023-10-01,Other,1364731.64
Nevada,2023-10-01,Concentrates,2745994.06
Connecticut,2023-10-01,Edibles,3101593.76
Minnesota,2023-10-01,Flower,2118707.89
Louisiana,2023-10-01,Vapes,732574.14
Nunavut,2023-10-01,Flower,301858.18
Quebec,2023-10-01,Concentrates,0.00
Northern Mariana Islands,2023-10-01,Flower,0.00
Oregon,2023-10-01,Concentrates,8486357.55
Missouri,2023-10-01,Flower,54059771.05
Alaska,2023-10-01,Other,1207960.21
Northern Mariana Islands,2023-10-01,Edibles,0.00
Arkansas,2023-10-01,Vapes,5343518.53
Vermont,2023-10-01,Pre-Rolls,1285518.22
Rhode Island,2023-10-01,Flower,2956644.49
Connecticut,2023-10-01,Pre-Rolls,3172157.95
New Hampshire,2023-10-01,Pre-Rolls,138938.25
South Carolina,2023-10-01,Edibles,0.00
Quebec,2023-10-01,Pre-Rolls,0.00
New Mexico,2023-10-01,Edibles,6792428.39
Montana,2023-10-01,Concentrates,3287824.75
Virginia,2023-10-01,Flower,5419938.44
Mississippi,2023-10-01,Vapes,1076260.80
New York,2023-10-01,Other,1387121.88
Maryland,2023-10-01,Pre-Rolls,6881945.48
Maryland,2023-10-01,Vapes,17863532.68
Delaware,2023-10-01,Edibles,257084.14
Ohio,2023-10-01,Vapes,10301706.41
Virginia,2023-10-01,Pre-Rolls,522299.97
Florida,2023-10-01,Vapes,22546680.88
South Carolina,2023-10-01,Pre-Rolls,0.00
Florida,2023-10-01,Pre-Rolls,6149302.88
New Jersey,2023-10-01,Pre-Rolls,9576482.27
Connecticut,2023-10-01,Other,538549.84
Alaska,2023-10-01,Flower,6827049.32
Missouri,2023-10-01,Other,1369342.61
New York,2023-10-01,Pre-Rolls,4223579.90
West Virginia,2023-10-01,Other,170903.95
South Dakota,2023-10-01,Edibles,426564.63
Puerto Rico,2023-10-01,Other,401023.51
Texas,2023-10-01,Flower,116203.47
Oregon,2023-10-01,Vapes,19706506.48
Maine,2023-10-01,Flower,18916605.71
Maryland,2023-10-01,Flower,51197373.82
Florida,2023-10-01,Other,1690640.25
Utah,2023-10-01,Edibles,1414935.87
Nevada,2023-10-01,Edibles,8853578.33
Mississippi,2023-10-01,Edibles,832486.50
Louisiana,2023-10-01,Flower,1543897.72
Arizona,2023-10-01,Vapes,26065560.44
South Dakota,2023-10-01,Flower,2396588.37
Vermont,2023-10-01,Flower,3840057.57
Delaware,2023-10-01,Concentrates,266717.00
Yukon,2023-10-01,Flower,323706.72
Nunavut,2023-10-01,Concentrates,70069.83
Ontario,2023-10-01,Other,19300048.39
New Mexico,2023-10-01,Flower,21687581.10
Florida,2023-10-01,Concentrates,20301458.27
Alberta,2023-10-01,Edibles,4902027.82
Ontario,2023-10-01,Pre-Rolls,52245654.20
Saskatchewan,2023-10-01,Other,1893227.40
Alaska,2023-10-01,Pre-Rolls,3848287.76
Alberta,2023-10-01,Concentrates,3847259.21
Massachusetts,2023-10-01,Other,4866233.06
South Carolina,2023-10-01,Other,0.00
Colorado,2023-10-01,Flower,49629090.11
New Hampshire,2023-10-01,Vapes,225969.58
Pennsylvania,2023-10-01,Flower,37824207.08
Florida,2023-10-01,Flower,100819018.40
Ohio,2023-10-01,Pre-Rolls,79713.35
Arkansas,2023-10-01,Pre-Rolls,12169.48
Mississippi,2023-10-01,Other,146669.61
Arkansas,2023-10-01,Flower,12701243.48
Manitoba,2023-10-01,Pre-Rolls,3665736.41
Delaware,2023-10-01,Vapes,952360.35
Montana,2023-10-01,Edibles,3620751.76
Newfoundland and Labrador,2023-10-01,Pre-Rolls,793002.38
Massachusetts,2023-10-01,Pre-Rolls,29852957.58
Colorado,2023-10-01,Edibles,5774752.60
Delaware,2023-10-01,Other,213311.88
New Jersey,2023-10-01,Concentrates,2691149.82
North Dakota,2023-10-01,Other,130236.18
Iowa,2023-10-01,Other,461520.57
Oregon,2023-10-01,Edibles,11173578.81
Yukon,2023-10-01,Edibles,38065.42
Maine,2023-10-01,Pre-Rolls,7007951.39
Illinois,2023-10-01,Other,2762568.23
Alberta,2023-10-01,Vapes,18059654.06
Hawaii,2023-10-01,Vapes,909392.14
South Dakota,2023-10-01,Vapes,877133.58
Hawaii,2023-10-01,Other,183865.10
New Jersey,2023-10-01,Flower,30996932.13
District of Columbia,2023-10-01,Vapes,435911.00
Minnesota,2023-10-01,Edibles,302905.58
South Carolina,2023-10-01,Flower,0.00
Quebec,2023-10-01,Other,0.00
Ontario,2023-10-01,Edibles,12896234.46
Washington,2023-10-01,Edibles,10490933.62
Montana,2023-10-01,Pre-Rolls,2544549.30
Maine,2023-10-01,Other,1684718.08
Maine,2023-10-01,Concentrates,3177309.94
Vermont,2023-10-01,Vapes,2723424.82
Manitoba,2023-10-01,Concentrates,711097.18
Manitoba,2023-10-01,Other,2028556.07
Pennsylvania,2023-10-01,Edibles,3325427.41
North Dakota,2023-10-01,Vapes,452467.46
New York,2023-10-01,Edibles,4866614.03
Minnesota,2023-10-01,Concentrates,0.00
New Jersey,2023-10-01,Vapes,15081782.05
Yukon,2023-10-01,Concentrates,86635.01
Iowa,2023-10-01,Concentrates,170879.72
Texas,2023-10-01,Concentrates,33415.62
California,2023-10-01,Vapes,105409972.30
West Virginia,2023-10-01,Edibles,0.03
California,2023-10-01,Pre-Rolls,60065036.85
District of Columbia,2023-10-01,Pre-Rolls,235847.24
Oklahoma,2023-10-01,Vapes,23029360.94
New Mexico,2023-10-01,Concentrates,2512417.23
Montana,2023-10-01,Vapes,6114180.49
Delaware,2023-10-01,Flower,1025302.31
Ontario,2023-10-01,Concentrates,9811576.77
New Mexico,2023-10-01,Other,1134467.83
Ohio,2023-10-01,Other,1606034.15
Florida,2023-10-01,Edibles,1171313.23
Colorado,2023-10-01,Vapes,19785659.14
Rhode Island,2023-10-01,Concentrates,474714.38
New Brunswick,2023-10-01,Other,73524.51
Quebec,2023-10-01,Flower,0.00
Nova Scotia,2023-10-01,Flower,970.86
Utah,2023-10-01,Pre-Rolls,2906.00
North Dakota,2023-10-01,Edibles,0.00
South Carolina,2023-10-01,Vapes,0.00
Mississippi,2023-10-01,Flower,3926707.74
West Virginia,2023-10-01,Flower,3705401.43
Newfoundland and Labrador,2023-10-01,Edibles,344027.23
Newfoundland and Labrador,2023-10-01,Concentrates,340174.48
Maryland,2023-10-01,Edibles,10577978.37
West Virginia,2023-10-01,Vapes,1810854.62
Massachusetts,2023-10-01,Flower,58777021.49
Arizona,2023-10-01,Pre-Rolls,12537197.73
North Dakota,2023-10-01,Concentrates,161604.50
Massachusetts,2023-10-01,Vapes,30298521.10
New Mexico,2023-10-01,Vapes,10049881.13
Alberta,2023-10-01,Other,8913105.38
Montana,2023-10-01,Other,2100878.94
Massachusetts,2023-10-01,Concentrates,6036954.25
Vermont,2023-10-01,Edibles,1765160.46
Newfoundland and Labrador,2023-10-01,Flower,2267992.40
Hawaii,2023-10-01,Concentrates,413037.87
Maine,2023-10-01,Edibles,6137523.83
Puerto Rico,2023-10-01,Edibles,1243949.86
Michigan,2023-10-01,Flower,125014893.68
Mississippi,2023-10-01,Pre-Rolls,480036.00
New York,2023-10-01,Vapes,8287341.48
Delaware,2023-10-01,Pre-Rolls,169505.61
Yukon,2023-10-01,Vapes,171033.97
Texas,2023-10-01,Vapes,226973.64
Oklahoma,2023-10-01,Pre-Rolls,15715590.01
New Hampshire,2023-10-01,Flower,8130.99
Utah,2023-10-01,Concentrates,1087694.11
Oklahoma,2023-10-01,Other,8274577.23
Louisiana,2023-10-01,Pre-Rolls,214877.76
Saskatchewan,2023-10-01,Vapes,3815332.88
New Brunswick,2023-10-01,Pre-Rolls,437569.27
Ohio,2023-10-01,Concentrates,1859435.92
New Brunswick,2023-10-01,Vapes,321906.88
Pennsylvania,2023-10-01,Concentrates,9745599.84
Nunavut,2023-10-01,Edibles,13253.05
Oregon,2023-10-01,Flower,27073426.08
Iowa,2023-10-01,Edibles,143557.21
Puerto Rico,2023-10-01,Pre-Rolls,51878.52
California,2023-10-01,Concentrates,23230682.72
Maine,2023-10-01,Vapes,5782663.76
Minnesota,2023-10-01,Other,296134.67
Rhode Island,2023-10-01,Edibles,876916.06
New York,2023-10-01,Flower,6821599.13
Mississippi,2023-10-01,Concentrates,92348.10
South Dakota,2023-10-01,Concentrates,378218.92
Maryland,2023-10-01,Other,1165320.30
Minnesota,2023-10-01,Pre-Rolls,339699.78
South Dakota,2023-10-01,Pre-Rolls,379452.74
Nova Scotia,2023-10-01,Edibles,13650.91
Alaska,2023-10-01,Concentrates,2183501.84
Manitoba,2023-10-01,Flower,6294230.71
Arkansas,2023-10-01,Concentrates,2298990.14
Saskatchewan,2023-10-01,Concentrates,565735.90
British Columbia,2023-10-01,Vapes,11905451.19
District of Columbia,2023-10-01,Concentrates,73787.31
New Brunswick,2023-10-01,Concentrates,69168.27
Michigan,2023-10-01,Concentrates,16987170.88
Virginia,2023-10-01,Concentrates,318822.24
Washington,2023-10-01,Pre-Rolls,13838332.60
Washington,2023-10-01,Other,2702383.81
Washington,2023-10-01,Concentrates,8161413.76
Missouri,2023-10-01,Edibles,15931586.08
Saskatchewan,2023-10-01,Flower,6210898.24
Saskatchewan,2023-10-01,Edibles,766518.08
Nevada,2023-10-01,Flower,27633153.57
Arkansas,2023-10-01,Other,428612.07
Missouri,2023-10-01,Vapes,25865760.74
California,2023-10-01,Flower,130665994.68
Utah,2023-10-01,Flower,4120457.03
Oregon,2023-10-01,Pre-Rolls,10065616.78
District of Columbia,2023-10-01,Flower,1709840.55
Nunavut,2023-10-01,Other,43704.73
Texas,2023-10-01,Edibles,219002.22
Northern Mariana Islands,2023-10-01,Other,0.00
Pennsylvania,2023-10-01,Pre-Rolls,0.46
Illinois,2023-10-01,Vapes,35353154.49
South Dakota,2023-10-01,Other,198581.47
Nevada,2023-10-01,Other,1910274.23
Illinois,2023-10-01,Flower,68645625.42
New Mexico,2023-10-01,Pre-Rolls,4895859.95
Missouri,2023-10-01,Concentrates,5294806.39
Colorado,2023-10-01,Pre-Rolls,3286376.53
Alberta,2023-10-01,Pre-Rolls,20484079.27
California,2023-10-01,Edibles,38739131.16
Ohio,2023-10-01,Edibles,6742175.84
Pennsylvania,2023-10-01,Vapes,37807275.80
Louisiana,2023-10-01,Concentrates,216316.06
Texas,2023-10-01,Pre-Rolls,51758.49
California,2023-10-01,Other,10111536.74
Saskatchewan,2023-10-01,Pre-Rolls,2525202.74
Newfoundland and Labrador,2023-10-01,Vapes,470872.72
Puerto Rico,2023-10-01,Vapes,1911637.57
Maryland,2023-10-01,Concentrates,2849684.57
Newfoundland and Labrador,2023-10-01,Other,677303.77
Utah,2023-10-01,Vapes,4666821.46
New Hampshire,2023-10-01,Other,93288.65
Illinois,2023-10-01,Pre-Rolls,10017166.57
British Columbia,2023-10-01,Concentrates,3732506.78
Quebec,2023-10-01,Vapes,0.00
Texas,2023-10-01,Other,214962.55
New Jersey,2023-10-01,Other,1614504.05
Virginia,2023-10-01,Edibles,1492730.23
Georgia,2023-10-01,Other,710700.20
Oklahoma,2023-10-01,Flower,58249880.35
Missouri,2023-10-01,Pre-Rolls,11445775.53
Michigan,2023-10-01,Pre-Rolls,50610574.27
Arkansas,2023-10-01,Edibles,3403797.24
Michigan,2023-10-01,Edibles,22683121.38
Arizona,2023-10-01,Concentrates,9057952.63
New Hampshire,2023-10-01,Concentrates,65002.73
Ohio,2023-10-01,Flower,21303956.72
New York,2023-10-01,Concentrates,925013.99
New Brunswick,2023-10-01,Flower,519694.96
Nova Scotia,2023-10-01,Pre-Rolls,456.73
Oklahoma,2023-10-01,Edibles,20148032.70
British Columbia,2023-10-01,Edibles,4917724.31
Connecticut,2023-10-01,Concentrates,550588.16
North Dakota,2023-10-01,Flower,615244.76
Arizona,2023-10-01,Flower,51386638.35
Yukon,2023-10-01,Pre-Rolls,272534.46
Utah,2023-10-01,Other,741149.98
Ontario,2023-10-01,Flower,71791255.19
Colorado,2023-10-01,Other,3896627.18
Nova Scotia,2023-10-01,Other,1004.03
Iowa,2023-10-01,Vapes,461724.58
Rhode Island,2023-10-01,Vapes,1313249.06
Nova Scotia,2023-10-01,Vapes,898.54
Nunavut,2023-10-01,Pre-Rolls,202175.38
Washington,2023-10-01,Flower,23701751.60
District of Columbia,2023-10-01,Other,235350.76
Louisiana,2023-10-01,Edibles,736810.54
Alberta,2023-10-01,Flower,25972705.73
Nevada,2023-10-01,Pre-Rolls,10082167.29
Illinois,2023-10-01,Concentrates,7955057.40
Virginia,2023-10-01,Other,565507.38
Hawaii,2023-10-01,Flower,1139248.58
Manitoba,2023-10-01,Vapes,2950299.92
Arizona,2023-10-01,Edibles,11756721.87
Minnesota,2023-10-01,Vapes,870107.74
Yukon,2023-10-01,Other,53218.43
Rhode Island,2023-10-01,Pre-Rolls,1149937.50
New Hampshire,2023-10-01,Edibles,224368.46
Colorado,2023-10-01,Concentrates,41759745.47
Washington,2023-10-01,Vapes,23410600.44
Puerto Rico,2023-10-01,Flower,56952101.64
Nevada,2023-10-01,Vapes,18489614.39
Vermont,2023-10-01,Other,661869.89
Virginia,2023-10-01,Vapes,3603109.62
Rhode Island,2023-10-01,Other,178215.36
District of Columbia,2023-10-01,Edibles,216818.39
New Jersey,2023-10-01,Edibles,7288891.99
Vermont,2023-10-01,Concentrates,231910.31
Washington,2023-11-01,Pre-Rolls,13506526.87
Washington,2023-11-01,Vapes,23574164.92
New Hampshire,2023-11-01,Other,92515.14
New Mexico,2023-11-01,Pre-Rolls,6847948.40
British Columbia,2023-11-01,Edibles,4814978.52
Florida,2023-11-01,Vapes,37315820.21
Mississippi,2023-11-01,Pre-Rolls,627014.06
Nova Scotia,2023-11-01,Flower,1055.89
Alaska,2023-11-01,Flower,6224401.78
Virginia,2023-11-01,Pre-Rolls,702453.73
Arkansas,2023-11-01,Pre-Rolls,9794.95
Minnesota,2023-11-01,Edibles,412926.16
California,2023-11-01,Flower,125325443.41
Oklahoma,2023-11-01,Other,8224208.58
Maine,2023-11-01,Pre-Rolls,6660173.99
New Brunswick,2023-11-01,Other,84208.05
Colorado,2023-11-01,Concentrates,12210129.83
North Dakota,2023-11-01,Pre-Rolls,31077.32
Michigan,2023-11-01,Vapes,51909661.70
Manitoba,2023-11-01,Flower,5818886.88
Colorado,2023-11-01,Other,5182556.35
Arkansas,2023-11-01,Other,409241.56
Arkansas,2023-11-01,Edibles,3485745.53
New Mexico,2023-11-01,Concentrates,2697491.27
Arkansas,2023-11-01,Concentrates,2156744.26
South Dakota,2023-11-01,Concentrates,480252.58
Delaware,2023-11-01,Vapes,726906.93
Texas,2023-11-01,Edibles,261809.45
Nova Scotia,2023-11-01,Other,1092.15
Nova Scotia,2023-11-01,Concentrates,24722.07
California,2023-11-01,Pre-Rolls,60362025.67
Saskatchewan,2023-11-01,Other,1101201.34
Ontario,2023-11-01,Edibles,11962663.39
Maryland,2023-11-01,Flower,48492581.02
District of Columbia,2023-11-01,Flower,1662295.99
Mississippi,2023-11-01,Edibles,1020697.37
Florida,2023-11-01,Other,6013741.61
Alaska,2023-11-01,Edibles,1875404.89
New Mexico,2023-11-01,Flower,19665211.59
Maryland,2023-11-01,Pre-Rolls,6917126.07
Minnesota,2023-11-01,Flower,2557996.44
New Jersey,2023-11-01,Pre-Rolls,8325696.94
Pennsylvania,2023-11-01,Pre-Rolls,3669.74
Louisiana,2023-11-01,Edibles,680628.01
Yukon,2023-11-01,Vapes,114601.79
